,links,Name,Edition,Distance,Color,Price
862,https://www.carpages.ca/new-cars/british-columbia/richmond/2022-jeep-wrangler-8373615/,2022 Jeep Wrangler,4xe,CALL,Blue,"$73,947"
863,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-y-8371917/,2022 Tesla Model Y,"PERFORMANCE FULL SELF DRIVING, HEATED STEERING!","2,901KM",White,"$119,950"
864,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8371809/,2022 RAM 1500,"Tradesman- 4WD, Back Up Camera, Split Bench Seat",27KM,Billet Silver Metallic,"$56,270"
865,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-8371038/,2022 RAM 1500,SPORT,5KM,Diamond Black Crystal Pearlcoat,"$75,479"
866,https://www.carpages.ca/used-cars/ontario/guelph/2018-toyota-highlander-8371011/,2018 Toyota Highlander,"Hybrid Limited AWD, Sunroof, Navigation, Leather, Heated + Cooled + Power Seats, & Much More!","106,500KM",Black,"$46,888"
867,https://www.carpages.ca/new-cars/alberta/peace-river/2022-jeep-wrangler-8368671/,2022 Jeep Wrangler,4xe,10KM,Black,"$72,455"
868,https://www.carpages.ca/used-cars/manitoba/winnipeg/2017-kia-optima-8367930/,2017 Kia Optima,Hybrid EX Premium,"109,157KM",Black[Aurora Black],"$26,500"
869,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-8365962/,2022 RAM 1500,Rebel GT Crew Cab | Leather | Navigation |,5KM,Hydro Blue Pearl,"$79,769"
870,https://www.carpages.ca/used-cars/nova-scotia/halifax/2021-ford-f-150-8365617/,2021 Ford F-150,XLT,"13,842KM",Gray,"$67,788"
871,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2022-ford-escape-8365122/,2022 Ford Escape,Titanium Hybrid,CALL,RAPID RED MET,"$44,344"
872,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-ram-1500-8361423/,2021 RAM 1500,Limited | No Accidents | Panoramic Sunroof |,"19,456KM",Ivory Tri-Coat Pearl,"$85,999"
873,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-a4-8361330/,2022 Audi A4,Sedan TECHNIK,90KM,Glacier White Metallic,"$67,794"
874,https://www.carpages.ca/used-cars/ontario/chatham/2018-mitsubishi-outlander-8361048/,2018 Mitsubishi Outlander,Phev SE - PLUG-IN HYBRID #SAVE FUEL #3.2KWH/100KMS!,"44,844KM",,"$37,998"
875,https://www.carpages.ca/new-cars/ontario/cornwall/2022-ford-escape-8356947/,2022 Ford Escape,SEL Hybrid SEL HYBRID AWD,CALL,Black,"$41,194"
876,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-kia-niro-8354556/,2020 Kia NIRO,SX Touring,"17,695KM",Red[Runway Red],"$39,000"
877,https://www.carpages.ca/used-cars/british-columbia/port-coquitlam/2017-tesla-model-x-8352240/,2017 Tesla Model X,"P100D - 7 Seater, PST Exempt! Full FSD!","69,902KM",White,"$129,995"
878,https://www.carpages.ca/used-cars/ontario/oakville/2018-toyota-camry-8348868/,2018 Toyota Camry,HYBRID NEW BRAKES NO ACCIDENT SAFETY,"89,492KM",Grey,"$32,999"
879,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8347101/,2022 Ford F-150,F-150 XLT,91KM,Oxford White,"$65,840"
880,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-land-rover-range-rover-8344644/,2020 Land Rover Range Rover,Sport P360 HSE Canada Wide Delivery Available*,"13,765KM",Santorini Black Metallic,"$106,991"
881,https://www.carpages.ca/used-cars/ontario/oakville/2017-tesla-model-s-8344350/,2017 Tesla Model S,"75D FULL SELF DRIVE, LOW KM!","37,822KM",White,"$82,950"
882,https://www.carpages.ca/used-cars/ontario/sudbury/2021-toyota-rav4-8337930/,2021 Toyota RAV4,"Hybrid $1000 Financing Incentive! - XLE Trim, Keyless Entry, Hybrid","22,404KM",White,"$51,994"
883,https://www.carpages.ca/used-cars/new-brunswick/fredericton/2019-volvo-xc90-8335980/,2019 Volvo XC90,Inscription,"125,100KM",Blue,"$66,991"
884,https://www.carpages.ca/used-cars/ontario/peterborough/2018-ford-f-250-8335767/,2018 Ford F-250,Super Duty SRW Lariat,"121,713KM",White,"$62,444"
885,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ford-escape-8335695/,2022 Ford Escape,Titanium Hybrid *INCOMING,CALL,Agate Black Metallic,"$44,543"
886,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2017-toyota-rav4-8335089/,2017 Toyota RAV4,Hybrid Limited,"50,176KM",White,"$45,209"
887,https://www.carpages.ca/used-cars/ontario/richmond-hill/2017-toyota-rav4-8329773/,2017 Toyota RAV4,Hybrid SE LIMITED,"81,500KM",White,"$34,200"
888,https://www.carpages.ca/used-cars/ontario/richmond-hill/2018-bmw-x5-8329722/,2018 BMW X5,xDrive40e,"72,350KM",Silver,"$51,700"
889,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8328390/,2022 Ford F-150,4x4 Limited-145,CALL,ICONIC SILVER,"$98,335"
890,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-explorer-8328357/,2022 Ford Explorer,Limited 4WD,CALL,Carbonized Grey Metallic,"$59,204"
891,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2021-ford-escape-8328351/,2021 Ford Escape,4DR SEL PHEV FWD,CALL,Oxford White,"$45,944"
892,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8328210/,2022 Ford F-150,4x4 Supercrew-157,CALL,Carbonized Grey Metallic,"$64,270"
893,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8328183/,2022 Ford Escape,4DR SE PHEV FWD,CALL,ICONIC SILVER,"$41,844"
894,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8328132/,2022 Ford F-150,4x4 Supercrew-157,CALL,Stone Grey,"$61,230"
895,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8328063/,2022 Ford F-150,4x4 Supercrew-157,CALL,Oxford White,"$65,870"
896,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8328054/,2022 Ford F-150,4x4 Supercrew-145,CALL,Antimatter Blue,"$78,175"
897,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-audi-q8-8327844/,2021 Audi Q8,Progressiv | Trailer Hitch | Wireless Charging | 21 Inch Rims,"14,911KM",Glacier White Metallic,"$95,500"
898,https://www.carpages.ca/new-cars/ontario/cornwall/2022-ford-f-150-8327739/,2022 Ford F-150,4X4 SUPERCREW XLT 302A HYBRID,CALL,Black,"$70,035"
899,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2022-ford-f-150-8327022/,2022 Ford F-150,PLATINUM,9KM,Agate Black Metallic,"$90,835"
900,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2022-ford-f-150-8327019/,2022 Ford F-150,PLATINUM,41KM,STAR WHITE METALLIC TRI-COAT,"$92,265"
901,https://www.carpages.ca/used-cars/alberta/edmonton/2019-ford-fusion-8326083/,2019 Ford Fusion,Energi,"39,913KM",White,"$27,900"
902,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-explorer-8325912/,2022 Ford Explorer,Limited 4WD,CALL,Agate Black,"$58,754"
903,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8325690/,2022 Ford F-150,4X4 KING RANCH - 145,CALL,STAR WHITE MET TRI-COAT,"$93,735"
904,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8325645/,2022 Ford F-150,4x4 Supercrew-157,CALL,STAR WHITE MET TRI-COAT,"$83,225"
905,https://www.carpages.ca/used-cars/ontario/toronto/2012-lincoln-mkz-8325600/,2012 Lincoln MKZ,Hybrid,"191,425KM",Black,"$9,998"
906,https://www.carpages.ca/used-cars/ontario/peterborough/2019-dodge-grand-caravan-8323443/,2019 Dodge Grand Caravan,GT,"133,977KM",Red,"$29,995"
907,https://www.carpages.ca/used-cars/manitoba/winnipeg/2018-toyota-rav4-8322054/,2018 Toyota RAV4,Hybrid Limited,"42,379KM",White,"$43,942"
908,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-chevrolet-bolt-8321760/,2022 Chevrolet Bolt,EV 1LT,10KM,Cherry Red Tintcoat,"$35,693"
909,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8321163/,2022 Ford F-150,4x4 Limited-145,CALL,Antimatter Blue,"$98,985"
910,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8321076/,2022 Ford Escape,4DR TIT FHEV,CALL,Agate Black,"$44,294"
911,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-explorer-8320962/,2022 Ford Explorer,Limited 4WD,CALL,STAR WHITE MET TRI-COAT,"$59,054"
912,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8320944/,2022 Ford F-150,4x4 Supercrew-145,CALL,STAR WHITE MET TRI-COAT,"$83,425"
913,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8320797/,2022 Ford F-150,4x4 Supercrew-145,CALL,ICONIC SILVER,"$68,960"
914,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-volvo-xc90-8320068/,2021 Volvo XC90,Inscription T8 360 CAM! Hybrid!,"19,578KM",BIRCH LIGHT METALLIC,"$94,888"
915,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-bmw-ix-8320023/,2022 BMW iX,xDrive50,1KM,Black Sapphire Metallic,"$119,558"
916,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2021-ram-1500-8319657/,2021 RAM 1500,"Limited-4WD, V8, Sunroof, Vented Leather Seats","16,419KM",Diamond Black Crystal Pearl,"$83,800"
917,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2021-ram-1500-8319648/,2021 RAM 1500,"Tradesman- 4WD, Back Up Camera","57,000KM",Bright White,"$49,800"
918,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-maverick-8319423/,2022 Ford MAVERICK,XLT FWD,CALL,CYBER ORANGE METALLIC TC,"$36,505"
919,https://www.carpages.ca/new-cars/ontario/thornhill/2022-ram-1500-8318904/,2022 RAM 1500,Sport|GT Package|Rebel Level 2,11KM,Black,"$73,190"
920,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8318004/,2022 Ford F-150,Lariat,CALL,Agate Black Metallic,"$81,930"
921,https://www.carpages.ca/new-cars/manitoba/swan-river/2022-ford-f-150-8316654/,2022 Ford F-150,Lariat,CALL,STAR WHITE METALLIC TRI-COAT,"$87,050"
922,https://www.carpages.ca/used-cars/british-columbia/surrey/2022-toyota-corolla-8316210/,2022 Toyota Corolla,Hybrid ***HYBRID***,"4,188KM",Black,"$40,454"
923,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8316132/,2022 Ford F-150,4x4 Supercrew-157,CALL,Carbonized Grey Metallic,"$67,115"
924,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2020-ford-escape-8315760/,2020 Ford Escape,4DR SEL PHEV FWD,CALL,DARK PERSIAN GREEN METALLIC,"$45,149"
925,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8315715/,2022 Ford F-150,4x4 Supercrew-145,CALL,Agate Black,"$68,020"
926,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8315472/,2022 Ford F-150,4x4 Limited-145,CALL,STAR WHITE MET TRI-COAT,"$99,405"
927,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8314272/,2022 Ford Escape,4DR SE PHEV FWD,CALL,STAR WHITE MET TRI-COAT,"$42,944"
928,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-mach-e-8314179/,2022 Ford MACH-E,GT,CALL,Grabber Blue Metallic,"$92,880"
929,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-escape-8314107/,2022 Ford Escape,4DR SEL FHEV,CALL,Agate Black,"$45,094"
930,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-ram-1500-8313531/,2021 RAM 1500,V6 Hybrid Fuel Miser! Pano Roof! Htd Bucket Seats !!,"4,000KM",Diamond Black Crystal Pearl Coat,"$63,800"
931,https://www.carpages.ca/new-cars/ontario/mississauga/2022-hyundai-tucson-8313357/,2022 Hyundai Tucson,Hybrid Ultimate,20KM,Deep Sea Blue,"$41,999"
932,https://www.carpages.ca/used-cars/ontario/peterborough/2013-ford-f-150-8312709/,2013 Ford F-150,XLT,"273,703KM",Grey,"$10,996"
933,https://www.carpages.ca/new-cars/northwest-territories/yellowknife/2022-jeep-wrangler-8311026/,2022 Jeep Wrangler,4xe,1KM,,"$68,270"
934,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8310735/,2022 Ford F-150,4x4 Supercrew-157,CALL,ICONIC SILVER,"$80,005"
935,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-f-150-8310624/,2022 Ford F-150,4X4 KING RANCH - 145,CALL,STAR WHITE MET TRI-COAT,"$91,415"
936,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-8308263/,2022 Volvo XC60,Momentum,158KM,Onyx Black Metallic,"$61,320"
937,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-8308257/,2022 Volvo XC60,Recharge R-Design,20KM,Ice White,"$83,095"
938,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-hyundai-elantra-8308080/,2022 Hyundai Elantra,Hybrid Preferred,32KM,Fiery Red,"$26,824"
939,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-audi-q7-8303199/,2020 Audi Q7,Progressiv | Hitch | Driver Assistance | Wireless Charging,"25,382KM",Orca Black,"$78,500"
940,https://www.carpages.ca/used-cars/british-columbia/surrey/2015-subaru-xv-crosstrek-8303025/,2015 Subaru XV Crosstrek,"HYBRID, AUTO, SUNROOF, INSPECTED, WARRANTY, FINANCING AND BCAA MEMBERSHIP!","138,000KM",Blue,"$27,495"
941,https://www.carpages.ca/used-cars/british-columbia/surrey/2015-subaru-xv-crosstrek-8303022/,2015 Subaru XV Crosstrek,"HYBRID, AUTO, SUNROOF, INSPECTED, WARRANTY, FINANCING AND BCAA MEMBERSHIP!","138,000KM",Blue,"$27,495"
942,https://www.carpages.ca/used-cars/british-columbia/surrey/2016-lincoln-mkz-8300754/,2016 Lincoln MKZ,Hybrid,"117,259KM",Grey,"$23,888"
943,https://www.carpages.ca/used-cars/ontario/oakville/2022-polestar-2-8296629/,2022 Polestar 2,"LONG RANGE AWD BRAND NEW, BEAUTIFUL!",50KM,Black,"$89,950"
944,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-y-8296341/,2022 Tesla Model Y,"LONG RANGE AWD AUTOPILOT, GEMINI WHEELS, CLEAN!","3,121KM",White,"$99,700"
945,https://www.carpages.ca/used-cars/ontario/peterborough/2017-gmc-sierra-1500-8294928/,2017 GMC Sierra 1500,Denali,"168,388KM",White,"$37,777"
946,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-volvo-xc60-8292834/,2022 Volvo XC60,Recharge R-Design,18KM,Onyx Black,"$85,395"
947,https://www.carpages.ca/used-cars/alberta/calgary/2016-volvo-xc90-8288988/,2016 Volvo XC90,T8 R-Design AWD,"155,000KM",White,"$38,995"
948,https://www.carpages.ca/used-cars/quebec/saint-jean-sur-richelieu/2021-tesla-model-y-8288739/,2021 Tesla Model Y,SR // Cuir + Toit vitre + Reg de Vitesse Adaptatif,"49,527KM",Blue,"$75,933"
949,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2016-kia-optima-8287635/,2016 Kia Optima,Hybrid EX Exceptional Safety features,"108,744KM",White,"$21,995"
950,https://www.carpages.ca/used-cars/ontario/cambridge/2020-ford-fusion-8284482/,2020 Ford Fusion,Energi Titanium Hybrid * Navigation * Sunroof * Heated/Cooled Leather Seats * Heated Steering Wheel * Remote Start * Push Button Start * Back Up Camera * Par,"93,770KM",Blue,"$31,995"
951,https://www.carpages.ca/used-cars/manitoba/brandon/2018-gmc-yukon-8284089/,2018 GMC Yukon,Denali,"125,683KM",Black,"$60,999"
952,https://www.carpages.ca/new-cars/new-brunswick/woodstock/2022-ford-f-150-8280033/,2022 Ford F-150,Lariat,10KM,Oxford White,"$80,005"
953,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-jeep-wrangler-8279454/,2022 Jeep Wrangler,Sport S,3KM,Sting-Grey,"$53,529"
954,https://www.carpages.ca/new-cars/saskatchewan/weyburn/2022-jeep-wrangler-8278239/,2022 Jeep Wrangler,Unlimited Rubicon,11KM,Granite Crystal Metallic,"$69,568"
955,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-ram-1500-8275023/,2022 RAM 1500,Tradesman | Backup Camera |,25KM,Diamond Black Crystal Pearlcoat,"$60,680"
956,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2021-ford-f-150-8273544/,2021 Ford F-150,"LARIAT, Powerboost, Hybrid, Hard Find!","7,987KM",Smoked Quartz Tinted Clearcoat Metallic,"$79,987"
957,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8270304/,2022 RAM 1500,Limited,CALL,Diamond Black Crystal Pearlcoat,"$88,130"
958,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-jeep-wrangler-8269572/,2021 Jeep Wrangler,"Unlimited Sahara, Navigation, Heated Seats/Wheel Remote Starter, XM Radio","36,669KM",Black,"$59,995"
959,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-jeep-grand-wagoneer-8267199/,2022 Jeep Grand Wagoneer,Series II | Panoramic Sunroof | 3rd Row Seats |,30KM,Silver Zynith,"$90,230"
960,https://www.carpages.ca/used-cars/newfoundland-and-labrador/st-john-s/2020-mercedes-benz-gle-8265888/,2020 Mercedes-Benz GLE,GLE 450,"43,181KM",,"$76,877"
961,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2021-ford-f-150-8265579/,2021 Ford F-150,"LARIAT Sport, Powerboost Hybrid, Fully Loaded, Hard Find!","3,759KM",Oxford White,"$82,987"
962,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2021-ford-f-150-8265576/,2021 Ford F-150,"King Ranch, Hybrid Powerboost, Rare!","11,587KM",Antimatter Blue Metallic,"$89,987"
963,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2018-ford-fusion-8265189/,2018 Ford Fusion,Energi SE Luxury,"59,585KM",,"$32,888"
964,https://www.carpages.ca/used-cars/british-columbia/richmond/2019-audi-a8-8263899/,2019 Audi A8,L,"49,184KM",Blue,"$71,131"
965,https://www.carpages.ca/used-cars/ontario/north-york/2015-toyota-highlander-hybrid-8262276/,2015 Toyota Highlander Hybrid,XLE Navigation/Sunroof/7 Passengers,"216,000KM",Burgundy,"$25,999"
966,https://www.carpages.ca/used-cars/ontario/ottawa/2022-tesla-model-y-8255229/,2022 Tesla Model Y,PERFORMANCE,30KM,White,"$92,999"
967,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-jeep-wrangler-8254888/,2021 Jeep Wrangler,Unlimited Sahara 3.6L 4WD | Backup Camera,"10,312KM",FIRECRACKER RED,"$59,999"
968,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8254422/,2022 Ford F-150,F-150 LARIAT,20KM,Carbonized Grey,"$78,295"
969,https://www.carpages.ca/used-cars/ontario/sudbury/2017-toyota-rav4-8254280/,2017 Toyota RAV4,Hybrid LE+  - One Owner - No Accidents,"113,107KM",Gray,"$29,813"
970,https://www.carpages.ca/new-cars/ontario/listowel/2022-jeep-grand-cherokee-8254086/,2022 Jeep Grand Cherokee,4XE SUMMIT,CALL,Baltic Grey Metallic Clear Coa,"$90,230"
971,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-grand-wagoneer-8252400/,2022 Jeep Grand Wagoneer,"Series III 4x4 7 Passenger Navigation DVD Remote Start Leather heated seats 20""Rims",28KM,Gray,"$100,965"
972,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-wrangler-8252382/,2022 Jeep Wrangler,"Unlimited High Altitude 4x4 Hard Top Navigation Blind Spot Integrated Off Road Camera 20""Alloy",20KM,Black,"$74,395"
973,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8251257/,2022 RAM 1500,Limited,CALL,Ivory White Tri-Coat Pearlcoat,"$88,185"
974,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-wrangler-8251254/,2022 Jeep Wrangler,Sport S,CALL,Snazzberry Pearlcoat,"$54,820"
975,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8251242/,2022 RAM 1500,Limited,CALL,Diamond Black Crystal Pearlcoat,"$90,130"
976,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2019-ford-fusion-8246769/,2019 Ford Fusion,Hybrid SEL,"67,827KM",,"$28,396"
977,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-jeep-grand-wagoneer-8238975/,2022 Jeep Grand Wagoneer,Series II | 3rd Row Seats | Panoramic Sunroof |,36KM,Luxury White Pearl,"$91,725"
978,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-volvo-xc60-8235552/,2022 Volvo XC60,Recharge Inscription Courtesy Vehicle,"2,987KM",Silver Dawn,"$91,385"
979,https://www.carpages.ca/used-cars/ontario/ottawa/2022-mazda-mx-3-8235381/,2022 Mazda MX-3,0 EV GS,"4,400KM",,"$43,999"
980,https://www.carpages.ca/used-cars/alberta/calgary/2012-honda-civic-8235165/,2012 Honda Civic,HYBRID |  $0 DOWN-EVERYONE APPROVED!!,"150,626KM",Gray,"$12,988"
981,https://www.carpages.ca/new-cars/ontario/thornhill/2022-jeep-grand-wagoneer-8228298/,2022 Jeep Grand Wagoneer,Series III|Rear Seat Entertainment|Pass Screen|Convenience grp,11KM,Black,"$99,665"
982,https://www.carpages.ca/used-cars/ontario/new-hamburg/2017-ford-f-150-8225703/,2017 Ford F-150,Lariat,"180,000KM",SHADOW BLACK,"$31,993"
983,https://www.carpages.ca/used-cars/british-columbia/port-coquitlam/2021-volvo-s60-8224029/,2021 Volvo S60,"Plug In Hybrid - No Accidents, PST Exempt!","28,879KM",Black,"$64,995"
984,https://www.carpages.ca/used-cars/ontario/kingston/2018-chrysler-pacifica-8222412/,2018 Chrysler Pacifica,Hybrid Touring L | One Owner | Leather Seating |,"91,031KM",,"$40,990"
985,https://www.carpages.ca/used-cars/ontario/oakville/2021-tesla-model-s-8222013/,2021 Tesla Model S,PLAID : QUICKEST ACCELERATING CAR IN PRODUCTION,"1,291KM",White,"$178,700"
986,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2020-ford-fusion-8221509/,2020 Ford Fusion,"Hybrid Titanium - Sunroof, Navigation, Heated/Vented Leather","55,061KM",Magnetic Metallic,"$36,497"
987,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2020-ford-escape-8221329/,2020 Ford Escape,"Titanium Hybrid - AWD, Sunroof, Navigation, Heated Leather, Pwr Lift Gate","19,062KM",Star White Tri-Coat,"$46,459"
988,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2020-ford-fusion-8221023/,2020 Ford Fusion,"Hybrid Titanium - Sunroof, Heated/Vented Leather, Navigation","57,795KM",Magnetic Metallic,"$36,455"
